,site_id,latitude,longitude,elevation_in_meters,state,species_id,genus,species,common_name,kingdom,individual_id,phenophase_id,phenophase_description,first_yes_year,first_yes_month,first_yes_day,first_yes_doy,first_yes_julian_date,numdays_since_prior_no,last_yes_year,last_yes_month,last_yes_day,last_yes_doy,last_yes_julian_date,numdays_until_next_no
117,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33124,483,Leaves,2016,4,30,121,2457509,7,2016,11,4,309,2457697,7
118,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33131,483,Leaves,2016,4,23,114,2457502,8,2016,11,4,309,2457697,7
119,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33134,483,Leaves,2016,4,23,114,2457502,8,2016,11,4,309,2457697,7
120,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33135,483,Leaves,2016,4,23,114,2457502,8,2016,11,18,323,2457711,7
121,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33136,483,Leaves,2016,4,23,114,2457502,8,2016,11,11,316,2457704,7
122,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33138,483,Leaves,2016,4,23,114,2457502,8,2016,11,4,309,2457697,7
123,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33139,483,Leaves,2016,4,30,121,2457509,7,2016,11,18,323,2457711,7
124,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33140,483,Leaves,2016,4,30,121,2457509,7,2016,11,18,323,2457711,7
125,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33141,483,Leaves,2016,4,23,114,2457502,8,2016,11,18,323,2457711,7
126,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33142,483,Leaves,2016,4,23,114,2457502,8,2016,11,18,323,2457711,7
127,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33145,483,Leaves,2016,4,23,114,2457502,8,2016,11,11,316,2457704,7
128,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33146,483,Leaves,2016,4,15,106,2457494,7,2016,11,18,323,2457711,7
129,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33148,483,Leaves,2016,4,15,106,2457494,7,2016,11,18,323,2457711,7
130,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33151,483,Leaves,2016,4,23,114,2457502,8,2016,11,18,323,2457711,7
131,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33153,483,Leaves,2016,4,23,114,2457502,8,2016,11,18,323,2457711,7
132,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33156,483,Leaves,2016,4,23,114,2457502,8,2016,11,18,323,2457711,7
133,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33157,483,Leaves,2016,4,23,114,2457502,8,2016,11,4,309,2457697,7
134,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33158,483,Leaves,2016,4,23,114,2457502,8,2016,11,11,316,2457704,7
135,9343,35.642799,-83.695915,423,TN,3,Acer,rubrum,red maple,Plantae,33169,483,Leaves,2016,4,7,98,2457486,10,2016,11,8,313,2457701,-9999
136,9343,35.642799,-83.695915,423,TN,3,Acer,rubrum,red maple,Plantae,33180,483,Leaves,2016,4,7,98,2457486,10,2016,11,8,313,2457701,-9999
137,9343,35.642799,-83.695915,423,TN,3,Acer,rubrum,red maple,Plantae,33185,483,Leaves,2016,4,19,110,2457498,12,2016,11,8,313,2457701,-9999
138,9341,35.639874,-83.687721,444,TN,3,Acer,rubrum,red maple,Plantae,33191,483,Leaves,2016,4,14,105,2457493,9,2016,11,13,318,2457706,9
139,9338,35.642117,-83.692589,398,TN,3,Acer,rubrum,red maple,Plantae,33214,483,Leaves,2016,4,3,94,2457482,11,2016,11,19,324,2457712,-9999
140,9338,35.642117,-83.692589,398,TN,3,Acer,rubrum,red maple,Plantae,33225,483,Leaves,2016,4,3,94,2457482,11,2016,10,29,303,2457691,8
141,9338,35.642117,-83.692589,398,TN,3,Acer,rubrum,red maple,Plantae,33227,483,Leaves,2016,4,3,94,2457482,11,2016,11,6,311,2457699,4
142,9338,35.642117,-83.692589,398,TN,3,Acer,rubrum,red maple,Plantae,33227,483,Leaves,2016,11,19,324,2457712,9,2016,11,19,324,2457712,-9999
143,9338,35.642117,-83.692589,398,TN,3,Acer,rubrum,red maple,Plantae,33243,483,Leaves,2016,4,18,109,2457497,7,2016,11,19,324,2457712,-9999
144,9339,35.637402,-83.698807,594,TN,3,Acer,rubrum,red maple,Plantae,33251,483,Leaves,2016,4,26,117,2457505,-9999,2016,11,15,320,2457708,-9999
145,9339,35.637402,-83.698807,594,TN,3,Acer,rubrum,red maple,Plantae,33260,483,Leaves,2016,4,14,105,2457493,-9999,2016,11,15,320,2457708,-9999
146,9993,43.999718,-69.55117,28,ME,3,Acer,rubrum,red maple,Plantae,38323,483,Leaves,2016,5,22,143,2457531,17,2016,6,2,154,2457542,46
147,9993,43.999718,-69.55117,28,ME,3,Acer,rubrum,red maple,Plantae,38323,483,Leaves,2016,9,13,257,2457645,57,2016,9,13,257,2457645,-9999
148,1668,40.866283,-73.875717,21,NY,3,Acer,rubrum,red maple,Plantae,38599,483,Leaves,2016,4,21,112,2457500,4,2016,6,16,168,2457556,7
149,1668,40.866283,-73.875717,21,NY,3,Acer,rubrum,red maple,Plantae,38599,483,Leaves,2016,6,30,182,2457570,7,2016,11,5,310,2457698,5
150,10241,44.394394,-69.311577,157,ME,3,Acer,rubrum,red maple,Plantae,39632,483,Leaves,2016,5,24,145,2457533,13,2016,5,31,152,2457540,108
151,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40425,483,Leaves,2016,1,28,28,2457416,7,2016,1,28,28,2457416,-9999
152,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40426,483,Leaves,2016,1,15,15,2457403,-9999,2016,1,22,22,2457410,7
153,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40434,483,Leaves,2016,1,15,15,2457403,-9999,2016,1,15,15,2457403,22
154,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40438,483,Leaves,2016,1,15,15,2457403,-9999,2016,2,5,36,2457424,6
155,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40438,483,Leaves,2016,2,19,50,2457438,8,2016,3,14,74,2457462,-9999
156,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40439,483,Leaves,2016,1,31,31,2457419,9,2016,2,27,58,2457446,-9999
157,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40443,483,Leaves,2016,1,21,21,2457409,6,2016,1,28,28,2457416,3
158,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40448,483,Leaves,2016,1,22,22,2457410,7,2016,2,6,37,2457425,7
159,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40450,483,Leaves,2016,1,15,15,2457403,-9999,2016,1,15,15,2457403,22
160,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40452,483,Leaves,2016,2,15,46,2457434,6,2016,2,27,58,2457446,-9999
161,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40453,483,Leaves,2016,1,22,22,2457410,7,2016,1,28,28,2457416,9
162,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40454,483,Leaves,2016,3,4,64,2457452,6,2016,3,4,64,2457452,-9999
163,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40457,483,Leaves,2016,1,19,19,2457407,-9999,2016,1,22,22,2457410,7
164,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40457,483,Leaves,2016,2,12,43,2457431,7,2016,3,4,64,2457452,-9999
165,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40466,483,Leaves,2016,1,19,19,2457407,-9999,2016,1,22,22,2457410,7
166,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40466,483,Leaves,2016,2,27,58,2457446,8,2016,3,4,64,2457452,-9999
167,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40475,483,Leaves,2016,1,22,22,2457410,1,2016,1,22,22,2457410,6
168,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40494,483,Leaves,2016,1,22,22,2457410,-9999,2016,1,22,22,2457410,7
169,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40501,483,Leaves,2016,1,15,15,2457403,-9999,2016,2,11,42,2457430,8
170,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40504,483,Leaves,2016,1,15,15,2457403,-9999,2016,1,29,29,2457417,-9999
171,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40506,483,Leaves,2016,3,11,71,2457459,7,2016,3,11,71,2457459,-9999
172,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40507,483,Leaves,2016,1,15,15,2457403,-9999,2016,1,29,29,2457417,-9999
173,9506,30.445242,-84.306419,21,FL,3,Acer,rubrum,red maple,Plantae,40514,483,Leaves,2016,1,15,15,2457403,-9999,2016,2,5,36,2457424,6
174,6579,43.078892,-85.627914,240,MI,3,Acer,rubrum,red maple,Plantae,41859,483,Leaves,2016,5,5,126,2457514,6,2016,5,13,134,2457522,9
175,6579,43.078892,-85.627914,240,MI,3,Acer,rubrum,red maple,Plantae,41860,483,Leaves,2016,5,5,126,2457514,6,2016,5,13,134,2457522,9
176,10787,40.412285,-76.924904,375,PA,3,Acer,rubrum,red maple,Plantae,42861,483,Leaves,2016,5,1,122,2457510,23,2016,10,16,290,2457678,8
177,10787,40.412285,-76.924904,375,PA,3,Acer,rubrum,red maple,Plantae,42862,483,Leaves,2016,5,1,122,2457510,23,2016,10,30,304,2457692,7
178,1915,41.78344,-73.732552,128,NY,3,Acer,rubrum,red maple,Plantae,43742,483,Leaves,2016,4,27,118,2457506,14,2016,10,20,294,2457682,4
179,1915,41.78344,-73.732552,128,NY,3,Acer,rubrum,red maple,Plantae,43743,483,Leaves,2016,5,9,130,2457518,12,2016,11,2,307,2457695,5
180,8902,35.520927,-83.309875,634,NC,3,Acer,rubrum,red maple,Plantae,45476,483,Leaves,2016,4,25,116,2457504,14,2016,10,17,291,2457679,10
181,11308,43.94474,-69.706696,9,ME,3,Acer,rubrum,red maple,Plantae,46646,483,Leaves,2016,6,7,159,2457547,-9999,2016,7,17,199,2457587,-9999
182,11532,45.305565,-93.355827,261,MN,3,Acer,rubrum,red maple,Plantae,48157,483,Leaves,2016,6,2,154,2457542,-9999,2016,6,2,154,2457542,-9999
183,11577,44.934368,-93.196716,251,MN,3,Acer,rubrum,red maple,Plantae,48292,483,Leaves,2016,4,22,113,2457501,6,2016,10,19,293,2457681,-9999
184,9988,39.006413,-77.244789,49,MD,3,Acer,rubrum,red maple,Plantae,49484,483,Leaves,2016,4,14,105,2457493,4,2016,11,18,323,2457711,14
185,9988,39.006413,-77.244789,49,MD,3,Acer,rubrum,red maple,Plantae,49485,483,Leaves,2016,4,14,105,2457493,4,2016,11,18,323,2457711,14
186,11809,35.308323,-83.183052,645,NC,3,Acer,rubrum,red maple,Plantae,49630,483,Leaves,2016,9,14,258,2457646,-9999,2016,11,2,307,2457695,-9999
187,11872,42.147518,-73.417557,250,MA,3,Acer,rubrum,red maple,Plantae,49841,483,Leaves,2016,5,4,125,2457513,-9999,2016,10,14,288,2457676,5
188,11896,35.460716,-83.811615,579,NC,3,Acer,rubrum,red maple,Plantae,50009,483,Leaves,2016,4,4,95,2457483,4,2016,4,4,95,2457483,5
189,11896,35.460716,-83.811615,579,NC,3,Acer,rubrum,red maple,Plantae,50009,483,Leaves,2016,4,23,114,2457502,14,2016,11,17,322,2457710,6
190,11896,35.460716,-83.811615,579,NC,3,Acer,rubrum,red maple,Plantae,50014,483,Leaves,2016,4,23,114,2457502,14,2016,11,17,322,2457710,6
191,11896,35.460716,-83.811615,579,NC,3,Acer,rubrum,red maple,Plantae,50018,483,Leaves,2016,4,23,114,2457502,14,2016,11,17,322,2457710,6
192,11896,35.460716,-83.811615,579,NC,3,Acer,rubrum,red maple,Plantae,50019,483,Leaves,2016,4,23,114,2457502,14,2016,11,17,322,2457710,6
193,11897,35.462315,-83.808731,596,NC,3,Acer,rubrum,red maple,Plantae,50020,483,Leaves,2016,4,23,114,2457502,14,2016,11,23,328,2457716,8
194,11897,35.462315,-83.808731,596,NC,3,Acer,rubrum,red maple,Plantae,50021,483,Leaves,2016,4,23,114,2457502,14,2016,12,1,336,2457724,-9999
195,11897,35.462315,-83.808731,596,NC,3,Acer,rubrum,red maple,Plantae,50022,483,Leaves,2016,4,23,114,2457502,14,2016,11,23,328,2457716,8
196,11897,35.462315,-83.808731,596,NC,3,Acer,rubrum,red maple,Plantae,50024,483,Leaves,2016,4,23,114,2457502,14,2016,11,23,328,2457716,8
197,11897,35.462315,-83.808731,596,NC,3,Acer,rubrum,red maple,Plantae,50029,483,Leaves,2016,4,4,95,2457483,4,2016,11,17,322,2457710,6
198,11897,35.462315,-83.808731,596,NC,3,Acer,rubrum,red maple,Plantae,50030,483,Leaves,2016,4,23,114,2457502,14,2016,11,17,322,2457710,6
199,11897,35.462315,-83.808731,596,NC,3,Acer,rubrum,red maple,Plantae,50034,483,Leaves,2016,4,4,95,2457483,4,2016,11,17,322,2457710,6
200,11897,35.462315,-83.808731,596,NC,3,Acer,rubrum,red maple,Plantae,50036,483,Leaves,2016,3,31,91,2457479,4,2016,3,31,91,2457479,4
201,11897,35.462315,-83.808731,596,NC,3,Acer,rubrum,red maple,Plantae,50036,483,Leaves,2016,4,9,100,2457488,5,2016,10,29,303,2457691,11
202,11899,35.632,-83.045654,1244,NC,3,Acer,rubrum,red maple,Plantae,50046,483,Leaves,2016,4,19,110,2457498,4,2016,4,19,110,2457498,2
203,11899,35.632,-83.045654,1244,NC,3,Acer,rubrum,red maple,Plantae,50046,483,Leaves,2016,4,24,115,2457503,3,2016,10,28,302,2457690,5
204,11899,35.632,-83.045654,1244,NC,3,Acer,rubrum,red maple,Plantae,50049,483,Leaves,2016,5,4,125,2457513,9,2016,11,8,313,2457701,-9999
205,11899,35.632,-83.045654,1244,NC,3,Acer,rubrum,red maple,Plantae,50054,483,Leaves,2016,5,4,125,2457513,9,2016,11,2,307,2457695,1
206,11899,35.632,-83.045654,1244,NC,3,Acer,rubrum,red maple,Plantae,50057,483,Leaves,2016,4,19,110,2457498,4,2016,4,19,110,2457498,2
207,11899,35.632,-83.045654,1244,NC,3,Acer,rubrum,red maple,Plantae,50057,483,Leaves,2016,5,4,125,2457513,9,2016,11,8,313,2457701,-9999
208,11899,35.632,-83.045654,1244,NC,3,Acer,rubrum,red maple,Plantae,50060,483,Leaves,2016,4,19,110,2457498,4,2016,4,19,110,2457498,2
209,11899,35.632,-83.045654,1244,NC,3,Acer,rubrum,red maple,Plantae,50060,483,Leaves,2016,4,24,115,2457503,3,2016,11,2,307,2457695,1
210,11430,44.986961,-93.185822,300,MN,3,Acer,rubrum,red maple,Plantae,50308,483,Leaves,2016,4,20,111,2457499,19,2016,10,17,291,2457679,14
211,12003,35.664433,-83.59095,636,TN,3,Acer,rubrum,red maple,Plantae,50689,483,Leaves,2016,3,31,91,2457479,2,2016,3,31,91,2457479,2
212,12003,35.664433,-83.59095,636,TN,3,Acer,rubrum,red maple,Plantae,50689,483,Leaves,2016,4,9,100,2457488,6,2016,4,9,100,2457488,1
213,12003,35.664433,-83.59095,636,TN,3,Acer,rubrum,red maple,Plantae,50689,483,Leaves,2016,4,22,113,2457501,5,2016,10,31,305,2457693,6
214,12003,35.664433,-83.59095,636,TN,3,Acer,rubrum,red maple,Plantae,50690,483,Leaves,2016,3,31,91,2457479,2,2016,3,31,91,2457479,2
215,12003,35.664433,-83.59095,636,TN,3,Acer,rubrum,red maple,Plantae,50690,483,Leaves,2016,4,9,100,2457488,6,2016,4,9,100,2457488,1
216,12003,35.664433,-83.59095,636,TN,3,Acer,rubrum,red maple,Plantae,50690,483,Leaves,2016,4,17,108,2457496,6,2016,10,30,304,2457692,1
217,12003,35.664433,-83.59095,636,TN,3,Acer,rubrum,red maple,Plantae,50691,483,Leaves,2016,3,31,91,2457479,2,2016,3,31,91,2457479,2
218,12003,35.664433,-83.59095,636,TN,3,Acer,rubrum,red maple,Plantae,50691,483,Leaves,2016,4,9,100,2457488,6,2016,4,9,100,2457488,1
219,12003,35.664433,-83.59095,636,TN,3,Acer,rubrum,red maple,Plantae,50691,483,Leaves,2016,4,22,113,2457501,5,2016,10,31,305,2457693,6
220,12003,35.664433,-83.59095,636,TN,3,Acer,rubrum,red maple,Plantae,50692,483,Leaves,2016,4,9,100,2457488,6,2016,4,9,100,2457488,1
221,12003,35.664433,-83.59095,636,TN,3,Acer,rubrum,red maple,Plantae,50692,483,Leaves,2016,4,22,113,2457501,5,2016,10,31,305,2457693,6
222,8981,35.729073,-83.406631,439,TN,3,Acer,rubrum,red maple,Plantae,50699,483,Leaves,2016,4,11,102,2457490,3,2016,11,3,308,2457696,4
223,12002,35.633415,-83.941086,802,TN,3,Acer,rubrum,red maple,Plantae,50704,483,Leaves,2016,4,13,104,2457492,6,2016,11,22,327,2457715,10
224,12002,35.633415,-83.941086,802,TN,3,Acer,rubrum,red maple,Plantae,50706,483,Leaves,2016,4,13,104,2457492,6,2016,11,11,316,2457704,11
225,6377,40.150265,-77.12635,146,PA,3,Acer,rubrum,red maple,Plantae,51416,483,Leaves,2016,4,18,109,2457497,11,2016,6,23,175,2457563,-9999
226,11617,45.194656,-93.374901,267,MN,3,Acer,rubrum,red maple,Plantae,51999,483,Leaves,2016,5,15,136,2457524,17,2016,10,16,290,2457678,12
227,16257,41.211025,-73.826889,696,NY,3,Acer,rubrum,red maple,Plantae,59852,483,Leaves,2016,4,25,116,2457504,7,2016,11,8,313,2457701,10
228,2772,36.440838,-84.323586,383,TN,3,Acer,rubrum,red maple,Plantae,60337,483,Leaves,2016,4,12,103,2457491,1,2016,9,2,246,2457634,1
229,2772,36.440838,-84.323586,383,TN,3,Acer,rubrum,red maple,Plantae,60337,483,Leaves,2016,9,4,248,2457636,1,2016,11,11,316,2457704,2
230,16454,41.667408,-73.895546,39,NY,3,Acer,rubrum,red maple,Plantae,62072,483,Leaves,2016,4,23,114,2457502,5,2016,11,2,307,2457695,2
231,16454,41.667408,-73.895546,39,NY,3,Acer,rubrum,red maple,Plantae,62072,483,Leaves,2016,11,8,313,2457701,4,2016,11,16,321,2457709,2
232,16454,41.667408,-73.895546,39,NY,3,Acer,rubrum,red maple,Plantae,62078,483,Leaves,2016,4,18,109,2457497,4,2016,10,14,288,2457676,12
233,16454,41.667408,-73.895546,39,NY,3,Acer,rubrum,red maple,Plantae,62078,483,Leaves,2016,11,2,307,2457695,1,2016,11,2,307,2457695,2
234,16454,41.667408,-73.895546,39,NY,3,Acer,rubrum,red maple,Plantae,62079,483,Leaves,2016,4,18,109,2457497,4,2016,11,16,321,2457709,2
235,16876,41.745537,-74.119392,89,NY,3,Acer,rubrum,red maple,Plantae,64218,483,Leaves,2016,4,19,110,2457498,1,2016,4,19,110,2457498,1
236,16876,41.745537,-74.119392,89,NY,3,Acer,rubrum,red maple,Plantae,64218,483,Leaves,2016,4,21,112,2457500,1,2016,10,17,291,2457679,7
237,16876,41.745537,-74.119392,89,NY,3,Acer,rubrum,red maple,Plantae,64219,483,Leaves,2016,5,4,125,2457513,7,2016,10,17,291,2457679,7
238,16876,41.745537,-74.119392,89,NY,3,Acer,rubrum,red maple,Plantae,64220,483,Leaves,2016,4,29,120,2457508,2,2016,10,17,291,2457679,7
239,16454,41.667408,-73.895546,39,NY,3,Acer,rubrum,red maple,Plantae,64462,483,Leaves,2016,4,18,109,2457497,4,2016,10,14,288,2457676,12
240,16454,41.667408,-73.895546,39,NY,3,Acer,rubrum,red maple,Plantae,64462,483,Leaves,2016,11,2,307,2457695,1,2016,11,2,307,2457695,2
241,17348,44.046768,-92.460548,721,MN,3,Acer,rubrum,red maple,Plantae,66618,483,Leaves,2016,4,16,107,2457495,7,2016,4,16,107,2457495,-9999
242,2772,36.440838,-84.323586,383,TN,3,Acer,rubrum,red maple,Plantae,66641,483,Leaves,2016,4,12,103,2457491,1,2016,10,3,277,2457665,1
243,2772,36.440838,-84.323586,383,TN,3,Acer,rubrum,red maple,Plantae,66641,483,Leaves,2016,10,5,279,2457667,1,2016,10,19,293,2457681,4
244,11782,35.708954,-82.61364,622,NC,3,Acer,rubrum,red maple,Plantae,66697,483,Leaves,2016,4,15,106,2457494,8,2016,9,29,273,2457661,-9999
245,8998,35.848007,-78.551338,71,NC,3,Acer,rubrum,red maple,Plantae,66728,483,Leaves,2016,4,7,98,2457486,21,2016,4,7,98,2457486,-9999
246,17405,35.273144,-82.453087,683,NC,3,Acer,rubrum,red maple,Plantae,66897,483,Leaves,2016,4,6,97,2457485,-9999,2016,8,1,214,2457602,-9999
247,17414,42.936153,-73.433449,146,NY,3,Acer,rubrum,red maple,Plantae,66937,483,Leaves,2016,5,7,128,2457516,4,2016,10,23,297,2457685,7
248,11734,40.148293,-77.125366,145,PA,3,Acer,rubrum,red maple,Plantae,67523,483,Leaves,2016,4,18,109,2457497,11,2016,6,23,175,2457563,-9999
249,11734,40.148293,-77.125366,145,PA,3,Acer,rubrum,red maple,Plantae,67524,483,Leaves,2016,4,18,109,2457497,11,2016,6,23,175,2457563,-9999
250,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67707,483,Leaves,2016,4,13,104,2457492,7,2016,11,18,323,2457711,7
251,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67708,483,Leaves,2016,4,6,97,2457485,5,2016,4,13,104,2457492,1
252,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67708,483,Leaves,2016,4,20,111,2457499,6,2016,11,4,309,2457697,2
253,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67708,483,Leaves,2016,11,10,315,2457703,4,2016,11,10,315,2457703,1
254,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67708,483,Leaves,2016,11,17,322,2457710,6,2016,11,17,322,2457710,1
255,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67709,483,Leaves,2016,4,6,97,2457485,7,2016,11,10,315,2457703,1
256,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67709,483,Leaves,2016,11,17,322,2457710,6,2016,11,17,322,2457710,1
257,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67713,483,Leaves,2016,4,14,105,2457493,1,2016,11,18,323,2457711,7
258,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67718,483,Leaves,2016,4,6,97,2457485,5,2016,4,13,104,2457492,1
259,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67718,483,Leaves,2016,4,20,111,2457499,6,2016,6,8,160,2457548,1
260,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67718,483,Leaves,2016,6,28,180,2457568,19,2016,9,15,259,2457647,6
261,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67718,483,Leaves,2016,10,12,286,2457674,11,2016,11,10,315,2457703,1
262,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67718,483,Leaves,2016,11,17,322,2457710,6,2016,11,17,322,2457710,1
263,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67721,483,Leaves,2016,4,20,111,2457499,6,2016,4,20,111,2457499,1
264,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67721,483,Leaves,2016,4,27,118,2457506,6,2016,11,18,323,2457711,7
265,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67725,483,Leaves,2016,3,23,83,2457471,7,2016,3,23,83,2457471,1
266,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67725,483,Leaves,2016,3,30,90,2457478,6,2016,3,30,90,2457478,2
267,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67725,483,Leaves,2016,4,6,97,2457485,5,2016,4,13,104,2457492,1
268,17582,35.770512,-83.111603,610,TN,3,Acer,rubrum,red maple,Plantae,67725,483,Leaves,2016,4,20,111,2457499,6,2016,11,18,323,2457711,7
269,17731,42.020794,-74.243362,254,NY,3,Acer,rubrum,red maple,Plantae,68861,483,Leaves,2016,4,7,98,2457486,5,2016,5,3,124,2457512,-9999
270,17562,41.78577,-73.731003,126,NY,3,Acer,rubrum,red maple,Plantae,68941,483,Leaves,2016,5,3,124,2457512,3,2016,10,20,294,2457682,6
271,17754,44.167084,-71.385849,429,NH,3,Acer,rubrum,red maple,Plantae,69027,483,Leaves,2016,5,25,146,2457534,8,2016,10,18,292,2457680,6
272,17754,44.167084,-71.385849,429,NH,3,Acer,rubrum,red maple,Plantae,69028,483,Leaves,2016,5,25,146,2457534,8,2016,10,18,292,2457680,6
273,17756,44.171883,-71.385483,381,NH,3,Acer,rubrum,red maple,Plantae,69038,483,Leaves,2016,5,24,145,2457533,7,2016,10,10,284,2457672,8
274,17756,44.171883,-71.385483,381,NH,3,Acer,rubrum,red maple,Plantae,69039,483,Leaves,2016,5,24,145,2457533,7,2016,10,10,284,2457672,8
275,17756,44.171883,-71.385483,381,NH,3,Acer,rubrum,red maple,Plantae,69040,483,Leaves,2016,5,24,145,2457533,7,2016,9,26,270,2457658,-9999
276,17768,45.031456,-93.175041,280,MN,3,Acer,rubrum,red maple,Plantae,69122,483,Leaves,2016,4,24,115,2457503,4,2016,10,18,292,2457680,4
277,17794,44.508011,-68.351067,75,ME,3,Acer,rubrum,red maple,Plantae,69372,483,Leaves,2016,5,14,135,2457523,8,2016,10,4,278,2457666,-9999
278,17769,44.245659,-71.253677,588,NH,3,Acer,rubrum,red maple,Plantae,69390,483,Leaves,2016,5,26,147,2457535,9,2016,10,10,284,2457672,8
279,17769,44.245659,-71.253677,588,NH,3,Acer,rubrum,red maple,Plantae,69391,483,Leaves,2016,5,30,151,2457539,4,2016,10,10,284,2457672,8
280,17769,44.245659,-71.253677,588,NH,3,Acer,rubrum,red maple,Plantae,69392,483,Leaves,2016,5,26,147,2457535,9,2016,10,10,284,2457672,8
281,16214,44.262901,-71.252998,621,NH,3,Acer,rubrum,red maple,Plantae,69393,483,Leaves,2016,5,26,147,2457535,8,2016,10,10,284,2457672,8
